country,region,sub_region,county,measure,year,value
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2006,2889
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2007,2547
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2008,2941
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2009,3320
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2010,3702
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2011,6582
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2012,7227
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Közterületen szelektíven gyüjtött hulladék,2013,7227
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2006,4721
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2007,4479
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2008,5376
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2009,6480
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2010,9244
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2011,7651
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2012,9692
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Közterületen szelektíven gyüjtött hulladék,2013,9692
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2006,3874
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2007,2581
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2008,2529
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2009,3326
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2010,3162
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2011,2809
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2012,1866
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Közterületen szelektíven gyüjtött hulladék,2013,1866
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2006,3072
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2007,5170
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2008,4828
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2009,8136
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2010,4816
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2011,3970
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2012,4712
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Közterületen szelektíven gyüjtött hulladék,2013,4712
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2006,2756
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2007,3149
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2008,2640
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2009,3259
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2010,1710
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2011,3158
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2012,2779
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Közterületen szelektíven gyüjtött hulladék,2013,2779
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2006,2122
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2007,1911
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2008,1562
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2009,2619
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2010,2758
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2011,12549
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2012,14497
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Közterületen szelektíven gyüjtött hulladék,2013,14497
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2006,871
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2007,852
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2008,1498
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2009,2695
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2010,1231
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2011,1623
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2012,2632
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Közterületen szelektíven gyüjtött hulladék,2013,2632
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2006,4254
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2007,5588
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2008,3320
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2009,3579
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2010,4558
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2011,2848
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2012,2559
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Közterületen szelektíven gyüjtött hulladék,2013,2559
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2006,1201
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2007,979
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2008,1187
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2009,1252
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2010,1113
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2011,1146
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2012,1048
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Közterületen szelektíven gyüjtött hulladék,2013,1048
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2006,361
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2007,373
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2008,740
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2009,352
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2010,1314
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2011,1582
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2012,1131
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Közterületen szelektíven gyüjtött hulladék,2013,1131
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2006,4549
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2007,6507
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2008,5657
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2009,5277
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2010,6006
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2011,5339
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2012,5683
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Közterületen szelektíven gyüjtött hulladék,2013,5683
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2006,1451
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2007,1636
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2008,1441
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2009,1908
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2010,1868
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2011,2104
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2012,1342
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Közterületen szelektíven gyüjtött hulladék,2013,1342
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2006,2364
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2007,4358
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2008,2786
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2009,2730
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2010,1969
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2011,2148
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2012,7663
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Közterületen szelektíven gyüjtött hulladék,2013,7663
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2006,5848
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2007,2113
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2008,3440
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2009,7433
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2010,4871
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2011,4230
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2012,4200
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Közterületen szelektíven gyüjtött hulladék,2013,4200
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2006,11825
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2007,6768
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2008,6975
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2009,7352
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2010,5345
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2011,2818
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2012,2685
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Közterületen szelektíven gyüjtött hulladék,2013,2685
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2006,4098
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2007,5102
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2008,6977
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2009,11388
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2010,5980
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2011,4235
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Közterületen szelektíven gyüjtött hulladék,2012,4789
